id,seller_id,latitude,longitude,datetime,created_at,updated_at
1600,1,7.1295195,-73.1223571,2020-07-07 10:45:58,2020-07-07 10:45:58,2020-07-07 10:45:58
1601,1,7.1295195,-73.1223571,2020-07-07 10:45:58,2020-07-07 10:45:58,2020-07-07 10:45:58
1602,71,4.6564286,-74.1578941,2020-07-07 10:46:14,2020-07-07 10:46:14,2020-07-07 10:46:14
1603,71,4.6564204,-74.1579096,2020-07-07 10:46:16,2020-07-07 10:46:16,2020-07-07 10:46:16
1604,71,4.6564204,-74.1579096,2020-07-07 10:46:16,2020-07-07 10:46:16,2020-07-07 10:46:16
1605,1,7.1293717,-73.1225841,2020-07-07 10:46:28,2020-07-07 10:46:28,2020-07-07 10:46:28
1606,1,7.1293717,-73.1225841,2020-07-07 10:46:28,2020-07-07 10:46:28,2020-07-07 10:46:28
1607,1,7.1293717,-73.1225841,2020-07-07 10:46:35,2020-07-07 10:46:35,2020-07-07 10:46:35
1608,71,4.6564188,-74.1578836,2020-07-07 10:46:46,2020-07-07 10:46:46,2020-07-07 10:46:46
1609,71,4.6564188,-74.1578836,2020-07-07 10:46:46,2020-07-07 10:46:46,2020-07-07 10:46:46
1610,38,4.0978637,-73.6502498,2020-07-07 10:46:52,2020-07-07 10:46:52,2020-07-07 10:46:52
1611,123,4.4462695,-75.1581776,2020-07-07 10:46:57,2020-07-07 10:46:57,2020-07-07 10:46:57
1612,1,7.1293864,-73.1225841,2020-07-07 10:46:58,2020-07-07 10:46:58,2020-07-07 10:46:58
1613,1,7.1293864,-73.1225841,2020-07-07 10:46:58,2020-07-07 10:46:58,2020-07-07 10:46:58
1614,71,4.6564367,-74.157897,2020-07-07 10:47:16,2020-07-07 10:47:16,2020-07-07 10:47:16
1615,71,4.6564367,-74.157897,2020-07-07 10:47:16,2020-07-07 10:47:16,2020-07-07 10:47:16
1616,123,4.4462695,-75.1581776,2020-07-07 10:47:22,2020-07-07 10:47:22,2020-07-07 10:47:22
1617,123,4.446274,-75.1581759,2020-07-07 10:47:27,2020-07-07 10:47:27,2020-07-07 10:47:27
1618,1,7.1296274,-73.1223003,2020-07-07 10:47:28,2020-07-07 10:47:28,2020-07-07 10:47:28
1619,1,7.1296274,-73.1223003,2020-07-07 10:47:28,2020-07-07 10:47:28,2020-07-07 10:47:28
1620,38,4.0978919,-73.6502722,2020-07-07 10:47:34,2020-07-07 10:47:34,2020-07-07 10:47:34
1621,38,4.0978919,-73.6502722,2020-07-07 10:47:40,2020-07-07 10:47:40,2020-07-07 10:47:40
1622,123,4.4462802,-75.1581823,2020-07-07 10:47:57,2020-07-07 10:47:57,2020-07-07 10:47:57
1623,1,7.1295012,-73.1223776,2020-07-07 10:47:58,2020-07-07 10:47:58,2020-07-07 10:47:58
1624,1,7.1295012,-73.1223776,2020-07-07 10:47:58,2020-07-07 10:47:58,2020-07-07 10:47:58
1625,123,4.4462888,-75.1581724,2020-07-07 10:48:27,2020-07-07 10:48:27,2020-07-07 10:48:27
1626,1,7.1295637,-73.1223353,2020-07-07 10:48:29,2020-07-07 10:48:29,2020-07-07 10:48:29
1627,1,7.1295637,-73.1223353,2020-07-07 10:48:29,2020-07-07 10:48:29,2020-07-07 10:48:29
1628,71,4.6564367,-74.157897,2020-07-07 10:48:45,2020-07-07 10:48:45,2020-07-07 10:48:45
1629,123,4.4462641,-75.1581562,2020-07-07 10:48:57,2020-07-07 10:48:57,2020-07-07 10:48:57
1630,1,7.1295823,-73.1223509,2020-07-07 10:49:00,2020-07-07 10:49:00,2020-07-07 10:49:00
1631,1,7.1295823,-73.1223509,2020-07-07 10:49:00,2020-07-07 10:49:00,2020-07-07 10:49:00
1632,38,4.0978919,-73.6502722,2020-07-07 10:49:22,2020-07-07 10:49:22,2020-07-07 10:49:22
1633,123,4.4462657,-75.1581566,2020-07-07 10:49:30,2020-07-07 10:49:30,2020-07-07 10:49:30
1634,123,4.4462661,-75.1581562,2020-07-07 10:50:00,2020-07-07 10:50:00,2020-07-07 10:50:00
1635,1,7.1294126,-73.1224523,2020-07-07 10:50:00,2020-07-07 10:50:00,2020-07-07 10:50:00
1636,1,7.1294126,-73.1224523,2020-07-07 10:50:00,2020-07-07 10:50:00,2020-07-07 10:50:00
1637,71,4.6564367,-74.157897,2020-07-07 10:51:15,2020-07-07 10:51:15,2020-07-07 10:51:15
1638,1,7.1296057,-73.1222906,2020-07-07 10:51:39,2020-07-07 10:51:39,2020-07-07 10:51:39
1639,1,7.1296057,-73.1222906,2020-07-07 10:51:39,2020-07-07 10:51:39,2020-07-07 10:51:39
1640,1,7.1296484,-73.12223,2020-07-07 10:52:34,2020-07-07 10:52:34,2020-07-07 10:52:34
1641,1,7.1296484,-73.12223,2020-07-07 10:52:34,2020-07-07 10:52:34,2020-07-07 10:52:34
1642,38,4.0978919,-73.6502722,2020-07-07 10:52:50,2020-07-07 10:52:50,2020-07-07 10:52:50
1643,1,7.1295352,-73.1222575,2020-07-07 10:53:04,2020-07-07 10:53:04,2020-07-07 10:53:04
1644,1,7.1295352,-73.1222575,2020-07-07 10:53:04,2020-07-07 10:53:04,2020-07-07 10:53:04
1645,1,7.1296665,-73.122201,2020-07-07 10:53:35,2020-07-07 10:53:35,2020-07-07 10:53:35
1646,1,7.1296665,-73.122201,2020-07-07 10:53:35,2020-07-07 10:53:35,2020-07-07 10:53:35
1647,1,7.1297091,-73.1222445,2020-07-07 10:54:05,2020-07-07 10:54:05,2020-07-07 10:54:05
1648,1,7.1297091,-73.1222445,2020-07-07 10:54:05,2020-07-07 10:54:05,2020-07-07 10:54:05
1649,38,4.0978919,-73.6502722,2020-07-07 10:54:22,2020-07-07 10:54:22,2020-07-07 10:54:22
1650,1,7.1297091,-73.1222445,2020-07-07 10:54:36,2020-07-07 10:54:36,2020-07-07 10:54:36
1651,1,7.1297091,-73.1222445,2020-07-07 10:54:36,2020-07-07 10:54:36,2020-07-07 10:54:36
1652,1,7.1297091,-73.1222445,2020-07-07 10:55:07,2020-07-07 10:55:07,2020-07-07 10:55:07
1653,1,7.1297091,-73.1222445,2020-07-07 10:55:07,2020-07-07 10:55:07,2020-07-07 10:55:07
1654,1,7.1297091,-73.1222445,2020-07-07 10:55:34,2020-07-07 10:55:34,2020-07-07 10:55:34
1655,1,7.1296993,-73.1222246,2020-07-07 10:55:38,2020-07-07 10:55:38,2020-07-07 10:55:38
1656,1,7.1296993,-73.1222246,2020-07-07 10:55:38,2020-07-07 10:55:38,2020-07-07 10:55:38
1657,1,7.1296993,-73.1222246,2020-07-07 10:56:08,2020-07-07 10:56:08,2020-07-07 10:56:08
1658,1,7.1296993,-73.1222246,2020-07-07 10:56:08,2020-07-07 10:56:08,2020-07-07 10:56:08
1659,1,7.1296993,-73.1222246,2020-07-07 10:56:34,2020-07-07 10:56:34,2020-07-07 10:56:34
1660,1,7.1296993,-73.1222246,2020-07-07 10:56:38,2020-07-07 10:56:38,2020-07-07 10:56:38
1661,1,7.1296993,-73.1222246,2020-07-07 10:56:38,2020-07-07 10:56:38,2020-07-07 10:56:38
1662,1,7.1296993,-73.1222246,2020-07-07 10:57:09,2020-07-07 10:57:09,2020-07-07 10:57:09
1663,1,7.1296993,-73.1222246,2020-07-07 10:57:09,2020-07-07 10:57:09,2020-07-07 10:57:09
1664,1,7.1296993,-73.1222246,2020-07-07 10:57:39,2020-07-07 10:57:39,2020-07-07 10:57:39
1665,1,7.1296993,-73.1222246,2020-07-07 10:57:39,2020-07-07 10:57:39,2020-07-07 10:57:39
1666,38,4.0978919,-73.6502722,2020-07-07 10:57:50,2020-07-07 10:57:50,2020-07-07 10:57:50
1667,38,4.0978834,-73.6502579,2020-07-07 10:57:57,2020-07-07 10:57:57,2020-07-07 10:57:57
1668,38,4.0978834,-73.6502579,2020-07-07 10:57:57,2020-07-07 10:57:57,2020-07-07 10:57:57
1669,1,7.1296993,-73.1222246,2020-07-07 10:58:10,2020-07-07 10:58:10,2020-07-07 10:58:10
1670,1,7.1296993,-73.1222246,2020-07-07 10:58:10,2020-07-07 10:58:10,2020-07-07 10:58:10
1671,1,7.1296993,-73.1222246,2020-07-07 10:58:40,2020-07-07 10:58:40,2020-07-07 10:58:40
1672,1,7.1296993,-73.1222246,2020-07-07 10:58:40,2020-07-07 10:58:40,2020-07-07 10:58:40
1673,1,7.1297038,-73.1223042,2020-07-07 10:59:10,2020-07-07 10:59:10,2020-07-07 10:59:10
1674,1,7.1297038,-73.1223042,2020-07-07 10:59:10,2020-07-07 10:59:10,2020-07-07 10:59:10
1675,38,4.0978834,-73.6502579,2020-07-07 10:59:22,2020-07-07 10:59:22,2020-07-07 10:59:22
1676,1,7.1296823,-73.1223125,2020-07-07 10:59:41,2020-07-07 10:59:41,2020-07-07 10:59:41
1677,1,7.1296823,-73.1223125,2020-07-07 10:59:41,2020-07-07 10:59:41,2020-07-07 10:59:41
1678,1,7.129701,-73.1223098,2020-07-07 11:00:12,2020-07-07 11:00:12,2020-07-07 11:00:12
1679,1,7.129701,-73.1223098,2020-07-07 11:00:12,2020-07-07 11:00:12,2020-07-07 11:00:12
1680,1,7.129701,-73.1223098,2020-07-07 11:00:34,2020-07-07 11:00:34,2020-07-07 11:00:34
1681,1,7.1296624,-73.1222482,2020-07-07 11:00:42,2020-07-07 11:00:42,2020-07-07 11:00:42
1682,1,7.1296624,-73.1222482,2020-07-07 11:00:42,2020-07-07 11:00:42,2020-07-07 11:00:42
1683,1,7.129622,-73.1222641,2020-07-07 11:01:13,2020-07-07 11:01:13,2020-07-07 11:01:13
1684,1,7.129622,-73.1222641,2020-07-07 11:01:13,2020-07-07 11:01:13,2020-07-07 11:01:13
1685,21,4.1469833,-73.62278,2020-07-07 11:01:34,2020-07-07 11:01:34,2020-07-07 11:01:34
1686,1,7.129622,-73.1222641,2020-07-07 11:01:35,2020-07-07 11:01:35,2020-07-07 11:01:35
1687,1,7.1295873,-73.1223653,2020-07-07 11:01:43,2020-07-07 11:01:43,2020-07-07 11:01:43
1688,1,7.1295873,-73.1223653,2020-07-07 11:01:43,2020-07-07 11:01:43,2020-07-07 11:01:43
1689,21,4.1469833,-73.62278,2020-07-07 11:02:03,2020-07-07 11:02:03,2020-07-07 11:02:03
1690,1,7.1295877,-73.1223618,2020-07-07 11:02:29,2020-07-07 11:02:29,2020-07-07 11:02:29
1691,27,4.7333584,-74.0454407,2020-07-07 11:02:29,2020-07-07 11:02:29,2020-07-07 11:02:29
1692,1,7.1295877,-73.1223618,2020-07-07 11:02:29,2020-07-07 11:02:29,2020-07-07 11:02:29
1693,1,7.1296224,-73.1224739,2020-07-07 11:02:46,2020-07-07 11:02:46,2020-07-07 11:02:46
1694,38,4.0978834,-73.6502579,2020-07-07 11:02:50,2020-07-07 11:02:50,2020-07-07 11:02:50
1695,1,7.1296224,-73.1224739,2020-07-07 11:02:51,2020-07-07 11:02:51,2020-07-07 11:02:51
1696,1,7.1296224,-73.1224739,2020-07-07 11:02:58,2020-07-07 11:02:58,2020-07-07 11:02:58
1697,27,4.7334111,-74.0454813,2020-07-07 11:02:59,2020-07-07 11:02:59,2020-07-07 11:02:59
1698,1,7.1295743,-73.1225747,2020-07-07 11:03:17,2020-07-07 11:03:17,2020-07-07 11:03:17
1699,27,4.7334111,-74.0454813,2020-07-07 11:03:17,2020-07-07 11:03:17,2020-07-07 11:03:17
1700,1,7.1295743,-73.1225747,2020-07-07 11:03:19,2020-07-07 11:03:19,2020-07-07 11:03:19
1701,1,7.1295743,-73.1225747,2020-07-07 11:03:20,2020-07-07 11:03:20,2020-07-07 11:03:20
1702,27,4.7334105,-74.0454766,2020-07-07 11:03:32,2020-07-07 11:03:32,2020-07-07 11:03:32
1703,1,7.1296314,-73.1224335,2020-07-07 11:03:46,2020-07-07 11:03:46,2020-07-07 11:03:46
1704,1,7.1296314,-73.1224335,2020-07-07 11:03:49,2020-07-07 11:03:49,2020-07-07 11:03:49
1705,27,4.733406,-74.0454616,2020-07-07 11:04:02,2020-07-07 11:04:02,2020-07-07 11:04:02
1706,1,7.129658,-73.1223471,2020-07-07 11:04:17,2020-07-07 11:04:17,2020-07-07 11:04:17
1707,1,7.129658,-73.1223471,2020-07-07 11:04:18,2020-07-07 11:04:18,2020-07-07 11:04:18
1708,38,4.0978834,-73.6502579,2020-07-07 11:04:22,2020-07-07 11:04:22,2020-07-07 11:04:22
1709,27,4.7333737,-74.0454304,2020-07-07 11:04:34,2020-07-07 11:04:34,2020-07-07 11:04:34
1710,1,7.129614,-73.122267,2020-07-07 11:04:58,2020-07-07 11:04:58,2020-07-07 11:04:58
1711,1,7.129614,-73.122267,2020-07-07 11:04:59,2020-07-07 11:04:59,2020-07-07 11:04:59
1712,27,4.7333767,-74.0454096,2020-07-07 11:05:10,2020-07-07 11:05:10,2020-07-07 11:05:10
1713,1,7.129638,-73.1221986,2020-07-07 11:05:17,2020-07-07 11:05:17,2020-07-07 11:05:17
1714,1,7.129638,-73.1221986,2020-07-07 11:05:17,2020-07-07 11:05:17,2020-07-07 11:05:17
1715,1,7.129638,-73.1221986,2020-07-07 11:05:34,2020-07-07 11:05:34,2020-07-07 11:05:34
1716,27,4.7333835,-74.0454111,2020-07-07 11:05:42,2020-07-07 11:05:42,2020-07-07 11:05:42
1717,1,7.129638,-73.1221986,2020-07-07 11:05:48,2020-07-07 11:05:48,2020-07-07 11:05:48
1718,1,7.129638,-73.1221986,2020-07-07 11:05:48,2020-07-07 11:05:48,2020-07-07 11:05:48
1719,1,7.1296598,-73.1222174,2020-07-07 11:06:18,2020-07-07 11:06:18,2020-07-07 11:06:18
1720,1,7.1296598,-73.1222174,2020-07-07 11:06:18,2020-07-07 11:06:18,2020-07-07 11:06:18
1721,1,7.1296598,-73.1222174,2020-07-07 11:06:39,2020-07-07 11:06:39,2020-07-07 11:06:39
1722,1,7.1296639,-73.1222596,2020-07-07 11:06:49,2020-07-07 11:06:49,2020-07-07 11:06:49
1723,1,7.1296639,-73.1222596,2020-07-07 11:06:49,2020-07-07 11:06:49,2020-07-07 11:06:49
1724,1,7.1296438,-73.122384,2020-07-07 11:07:19,2020-07-07 11:07:19,2020-07-07 11:07:19
1725,1,7.1296438,-73.122384,2020-07-07 11:07:19,2020-07-07 11:07:19,2020-07-07 11:07:19
1726,71,4.6564184,-74.1579086,2020-07-07 11:07:29,2020-07-07 11:07:29,2020-07-07 11:07:29
1727,1,7.1296386,-73.1223887,2020-07-07 11:07:50,2020-07-07 11:07:50,2020-07-07 11:07:50
1728,1,7.1296386,-73.1223887,2020-07-07 11:07:50,2020-07-07 11:07:50,2020-07-07 11:07:50
1729,38,4.0978834,-73.6502579,2020-07-07 11:07:50,2020-07-07 11:07:50,2020-07-07 11:07:50
1730,38,4.0978834,-73.6502579,2020-07-07 11:07:57,2020-07-07 11:07:57,2020-07-07 11:07:57
1731,38,4.0978834,-73.6502579,2020-07-07 11:07:57,2020-07-07 11:07:57,2020-07-07 11:07:57
1732,71,4.6564406,-74.1579341,2020-07-07 11:07:59,2020-07-07 11:07:59,2020-07-07 11:07:59
1733,27,4.7333835,-74.0454111,2020-07-07 11:08:17,2020-07-07 11:08:17,2020-07-07 11:08:17
1734,1,7.1296386,-73.1223887,2020-07-07 11:08:21,2020-07-07 11:08:21,2020-07-07 11:08:21
1735,1,7.1296386,-73.1223887,2020-07-07 11:08:21,2020-07-07 11:08:21,2020-07-07 11:08:21
1736,71,4.6564353,-74.1578599,2020-07-07 11:08:29,2020-07-07 11:08:29,2020-07-07 11:08:29
1737,1,7.1295947,-73.1223725,2020-07-07 11:08:51,2020-07-07 11:08:51,2020-07-07 11:08:51
1738,1,7.1295947,-73.1223725,2020-07-07 11:08:51,2020-07-07 11:08:51,2020-07-07 11:08:51
1739,7,4.6564345,-74.1578974,2020-07-07 11:09:02,2020-07-07 11:09:02,2020-07-07 11:09:02
1740,38,4.0978834,-73.6502579,2020-07-07 11:09:22,2020-07-07 11:09:22,2020-07-07 11:09:22
1741,1,7.129539,-73.1224865,2020-07-07 11:09:22,2020-07-07 11:09:22,2020-07-07 11:09:22
1742,1,7.129539,-73.1224865,2020-07-07 11:09:22,2020-07-07 11:09:22,2020-07-07 11:09:22
1743,1,7.1295457,-73.1224888,2020-07-07 11:09:52,2020-07-07 11:09:52,2020-07-07 11:09:52
1744,1,7.1295457,-73.1224888,2020-07-07 11:09:52,2020-07-07 11:09:52,2020-07-07 11:09:52
1745,1,7.1296608,-73.1223111,2020-07-07 11:10:23,2020-07-07 11:10:23,2020-07-07 11:10:23
1746,1,7.1296608,-73.1223111,2020-07-07 11:10:23,2020-07-07 11:10:23,2020-07-07 11:10:23
1747,1,7.1296608,-73.1223111,2020-07-07 11:10:34,2020-07-07 11:10:34,2020-07-07 11:10:34
1748,27,4.7334433,-74.0453621,2020-07-07 11:10:46,2020-07-07 11:10:46,2020-07-07 11:10:46
1749,1,7.1295842,-73.1223254,2020-07-07 11:10:53,2020-07-07 11:10:53,2020-07-07 11:10:53
1750,1,7.1295842,-73.1223254,2020-07-07 11:10:53,2020-07-07 11:10:53,2020-07-07 11:10:53
1751,7,4.6564464,-74.157862,2020-07-07 11:11:07,2020-07-07 11:11:07,2020-07-07 11:11:07
1752,1,7.1295841,-73.1223257,2020-07-07 11:11:23,2020-07-07 11:11:23,2020-07-07 11:11:23
1753,1,7.1295841,-73.1223257,2020-07-07 11:11:23,2020-07-07 11:11:23,2020-07-07 11:11:23
1754,1,7.1295841,-73.1223257,2020-07-07 11:11:35,2020-07-07 11:11:35,2020-07-07 11:11:35
1755,7,4.6564364,-74.1579068,2020-07-07 11:11:37,2020-07-07 11:11:37,2020-07-07 11:11:37
1756,38,4.0978917,-73.6502477,2020-07-07 11:11:42,2020-07-07 11:11:42,2020-07-07 11:11:42
1757,38,4.0978917,-73.6502477,2020-07-07 11:11:42,2020-07-07 11:11:42,2020-07-07 11:11:42
1758,78,4.6564226,-74.1578861,2020-07-07 11:11:47,2020-07-07 11:11:47,2020-07-07 11:11:47
1759,38,4.09788,-73.6502602,2020-07-07 11:11:52,2020-07-07 11:11:52,2020-07-07 11:11:52
1760,1,7.129624,-73.1222611,2020-07-07 11:11:53,2020-07-07 11:11:53,2020-07-07 11:11:53
1761,1,7.129624,-73.1222611,2020-07-07 11:11:53,2020-07-07 11:11:53,2020-07-07 11:11:53
1762,78,4.6564466,-74.1578878,2020-07-07 11:12:12,2020-07-07 11:12:12,2020-07-07 11:12:12
1763,38,4.0978805,-73.650245,2020-07-07 11:12:15,2020-07-07 11:12:15,2020-07-07 11:12:15
1764,38,4.0978805,-73.650245,2020-07-07 11:12:15,2020-07-07 11:12:15,2020-07-07 11:12:15
1765,1,7.1296238,-73.1222607,2020-07-07 11:12:23,2020-07-07 11:12:23,2020-07-07 11:12:23
1766,1,7.1296238,-73.1222607,2020-07-07 11:12:23,2020-07-07 11:12:23,2020-07-07 11:12:23
1767,38,4.0979155,-73.6502619,2020-07-07 11:12:26,2020-07-07 11:12:26,2020-07-07 11:12:26
1768,78,4.6564466,-74.1578878,2020-07-07 11:12:38,2020-07-07 11:12:38,2020-07-07 11:12:38
1769,38,4.0979142,-73.6502641,2020-07-07 11:12:49,2020-07-07 11:12:49,2020-07-07 11:12:49
1770,38,4.0979142,-73.6502641,2020-07-07 11:12:49,2020-07-07 11:12:49,2020-07-07 11:12:49
1771,38,4.0979142,-73.6502641,2020-07-07 11:12:50,2020-07-07 11:12:50,2020-07-07 11:12:50
1772,1,7.1296226,-73.1222398,2020-07-07 11:12:54,2020-07-07 11:12:54,2020-07-07 11:12:54
1773,1,7.1296226,-73.1222398,2020-07-07 11:12:54,2020-07-07 11:12:54,2020-07-07 11:12:54
1774,38,4.097887,-73.6502567,2020-07-07 11:13:01,2020-07-07 11:13:01,2020-07-07 11:13:01
1775,1,7.1296027,-73.1222612,2020-07-07 11:13:24,2020-07-07 11:13:24,2020-07-07 11:13:24
1776,1,7.1296027,-73.1222612,2020-07-07 11:13:24,2020-07-07 11:13:24,2020-07-07 11:13:24
1777,38,4.0978899,-73.6502544,2020-07-07 11:13:24,2020-07-07 11:13:24,2020-07-07 11:13:24
1778,38,4.0978899,-73.6502544,2020-07-07 11:13:24,2020-07-07 11:13:24,2020-07-07 11:13:24
1779,38,4.0978654,-73.6502533,2020-07-07 11:13:36,2020-07-07 11:13:36,2020-07-07 11:13:36
1780,1,7.1296375,-73.1222556,2020-07-07 11:13:55,2020-07-07 11:13:55,2020-07-07 11:13:55
1781,1,7.1296375,-73.1222556,2020-07-07 11:13:55,2020-07-07 11:13:55,2020-07-07 11:13:55
1782,38,4.0978733,-73.6502463,2020-07-07 11:13:59,2020-07-07 11:13:59,2020-07-07 11:13:59
1783,38,4.0978733,-73.6502463,2020-07-07 11:13:59,2020-07-07 11:13:59,2020-07-07 11:13:59
1784,38,4.0978726,-73.6502389,2020-07-07 11:14:10,2020-07-07 11:14:10,2020-07-07 11:14:10
1785,38,4.0978733,-73.6502463,2020-07-07 11:14:21,2020-07-07 11:14:21,2020-07-07 11:14:21
1786,1,7.1296375,-73.1222556,2020-07-07 11:14:26,2020-07-07 11:14:26,2020-07-07 11:14:26
1787,1,7.1296375,-73.1222556,2020-07-07 11:14:26,2020-07-07 11:14:26,2020-07-07 11:14:26
1788,38,4.0978799,-73.650255,2020-07-07 11:14:34,2020-07-07 11:14:34,2020-07-07 11:14:34
1789,38,4.0978799,-73.650255,2020-07-07 11:14:34,2020-07-07 11:14:34,2020-07-07 11:14:34
1790,38,4.0978856,-73.6502544,2020-07-07 11:14:45,2020-07-07 11:14:45,2020-07-07 11:14:45
1791,1,7.1296375,-73.1222556,2020-07-07 11:14:57,2020-07-07 11:14:57,2020-07-07 11:14:57
1792,1,7.1296375,-73.1222556,2020-07-07 11:14:57,2020-07-07 11:14:57,2020-07-07 11:14:57
1793,38,4.0978709,-73.650241,2020-07-07 11:15:08,2020-07-07 11:15:08,2020-07-07 11:15:08
1794,38,4.0978709,-73.650241,2020-07-07 11:15:08,2020-07-07 11:15:08,2020-07-07 11:15:08
1795,38,4.0978724,-73.650242,2020-07-07 11:15:20,2020-07-07 11:15:20,2020-07-07 11:15:20
1796,1,7.129649,-73.122212,2020-07-07 11:15:26,2020-07-07 11:15:26,2020-07-07 11:15:26
1797,1,7.129649,-73.122212,2020-07-07 11:15:26,2020-07-07 11:15:26,2020-07-07 11:15:26
1798,1,7.129649,-73.122212,2020-07-07 11:15:34,2020-07-07 11:15:34,2020-07-07 11:15:34
1799,1,7.129649,-73.122212,2020-07-07 11:15:56,2020-07-07 11:15:56,2020-07-07 11:15:56
1800,1,7.129649,-73.122212,2020-07-07 11:15:56,2020-07-07 11:15:56,2020-07-07 11:15:56
1801,38,4.0978848,-73.6502509,2020-07-07 11:16:06,2020-07-07 11:16:06,2020-07-07 11:16:06
1802,38,4.0978848,-73.6502509,2020-07-07 11:16:06,2020-07-07 11:16:06,2020-07-07 11:16:06
1803,38,4.0978848,-73.6502509,2020-07-07 11:16:06,2020-07-07 11:16:06,2020-07-07 11:16:06
1804,1,7.1296153,-73.122248,2020-07-07 11:16:27,2020-07-07 11:16:27,2020-07-07 11:16:27
1805,1,7.1296153,-73.122248,2020-07-07 11:16:27,2020-07-07 11:16:27,2020-07-07 11:16:27
1806,1,7.1296153,-73.122248,2020-07-07 11:16:35,2020-07-07 11:16:35,2020-07-07 11:16:35
1807,78,4.6564226,-74.1578861,2020-07-07 11:16:56,2020-07-07 11:16:56,2020-07-07 11:16:56
1808,1,7.1296152,-73.122248,2020-07-07 11:16:57,2020-07-07 11:16:57,2020-07-07 11:16:57
1809,1,7.1296152,-73.122248,2020-07-07 11:16:57,2020-07-07 11:16:57,2020-07-07 11:16:57
1810,38,4.0978848,-73.6502509,2020-07-07 11:17:00,2020-07-07 11:17:00,2020-07-07 11:17:00
1811,38,4.0978974,-73.6502496,2020-07-07 11:17:22,2020-07-07 11:17:22,2020-07-07 11:17:22
1812,38,4.0978974,-73.6502496,2020-07-07 11:17:23,2020-07-07 11:17:23,2020-07-07 11:17:23
1813,38,4.0978974,-73.6502496,2020-07-07 11:17:23,2020-07-07 11:17:23,2020-07-07 11:17:23
1814,1,7.1296257,-73.122243,2020-07-07 11:17:27,2020-07-07 11:17:27,2020-07-07 11:17:27
1815,1,7.1296257,-73.122243,2020-07-07 11:17:27,2020-07-07 11:17:27,2020-07-07 11:17:27
1816,78,4.6564226,-74.1578861,2020-07-07 11:17:38,2020-07-07 11:17:38,2020-07-07 11:17:38
1817,38,4.0978974,-73.6502496,2020-07-07 11:17:50,2020-07-07 11:17:50,2020-07-07 11:17:50
1818,1,7.129624,-73.1222451,2020-07-07 11:17:58,2020-07-07 11:17:58,2020-07-07 11:17:58
1819,1,7.129624,-73.1222451,2020-07-07 11:17:58,2020-07-07 11:17:58,2020-07-07 11:17:58
1820,38,4.0978983,-73.6503773,2020-07-07 11:18:18,2020-07-07 11:18:18,2020-07-07 11:18:18
1822,1,7.1295868,-73.1223273,2020-07-07 11:18:29,2020-07-07 11:18:29,2020-07-07 11:18:29
1821,1,7.1295868,-73.1223273,2020-07-07 11:18:29,2020-07-07 11:18:29,2020-07-07 11:18:29
1823,38,4.0979022,-73.6503141,2020-07-07 11:18:49,2020-07-07 11:18:49,2020-07-07 11:18:49
1824,1,7.1296444,-73.1222559,2020-07-07 11:18:59,2020-07-07 11:18:59,2020-07-07 11:18:59
1825,1,7.1296444,-73.1222559,2020-07-07 11:18:59,2020-07-07 11:18:59,2020-07-07 11:18:59
1826,38,4.0979609,-73.650211,2020-07-07 11:19:19,2020-07-07 11:19:19,2020-07-07 11:19:19
1827,38,4.0978974,-73.6502496,2020-07-07 11:19:22,2020-07-07 11:19:22,2020-07-07 11:19:22
1828,1,7.1296639,-73.1223209,2020-07-07 11:19:30,2020-07-07 11:19:30,2020-07-07 11:19:30
1829,1,7.1296639,-73.1223209,2020-07-07 11:19:30,2020-07-07 11:19:30,2020-07-07 11:19:30
1830,38,4.0979467,-73.6502784,2020-07-07 11:19:50,2020-07-07 11:19:50,2020-07-07 11:19:50
1831,78,4.6564466,-74.1578785,2020-07-07 11:19:50,2020-07-07 11:19:50,2020-07-07 11:19:50
1832,78,4.6564466,-74.1578785,2020-07-07 11:19:50,2020-07-07 11:19:50,2020-07-07 11:19:50
1833,78,4.6564466,-74.1578785,2020-07-07 11:19:50,2020-07-07 11:19:50,2020-07-07 11:19:50
1834,1,7.1296599,-73.1223378,2020-07-07 11:20:00,2020-07-07 11:20:00,2020-07-07 11:20:00
1835,1,7.1296599,-73.1223378,2020-07-07 11:20:00,2020-07-07 11:20:00,2020-07-07 11:20:00
1836,38,4.0979095,-73.6502963,2020-07-07 11:20:20,2020-07-07 11:20:20,2020-07-07 11:20:20
1837,1,7.1296233,-73.1223685,2020-07-07 11:20:30,2020-07-07 11:20:30,2020-07-07 11:20:30
1838,1,7.1296233,-73.1223685,2020-07-07 11:20:30,2020-07-07 11:20:30,2020-07-07 11:20:30
1839,78,4.6564384,-74.1578897,2020-07-07 11:20:32,2020-07-07 11:20:32,2020-07-07 11:20:32
1840,78,4.6564384,-74.1578897,2020-07-07 11:20:32,2020-07-07 11:20:32,2020-07-07 11:20:32
1841,78,4.6564384,-74.1578897,2020-07-07 11:20:33,2020-07-07 11:20:33,2020-07-07 11:20:33
1842,1,7.1296233,-73.1223685,2020-07-07 11:20:34,2020-07-07 11:20:34,2020-07-07 11:20:34
1843,38,4.0980072,-73.650219,2020-07-07 11:20:51,2020-07-07 11:20:51,2020-07-07 11:20:51
1844,1,7.129609,-73.1224,2020-07-07 11:21:01,2020-07-07 11:21:01,2020-07-07 11:21:01
1845,1,7.129609,-73.1224,2020-07-07 11:21:01,2020-07-07 11:21:01,2020-07-07 11:21:01
